company,name,year,month,TA_turnover,AR_turnover
6010,台証證券,2008,12,0.09,36.91
6012,金鼎證,2008,12,0.02,6.87
6015,宏遠證,2008,12,0.01,0.74
6016,康和證,2008,12,0.09,3.65
6020,大展證,2008,12,0,0.18
6021,美好證,2008,12,0.06,10.44
6022,大眾證,2008,12,0.06,14.05
6023,元大期,2008,12,0.12,"3,503.84"
6024,群益期,2008,12,0.1,477.89
6026,福邦證,2008,12,0.09,1.52
6027,德信,2008,12,0,0.32
M3000,証券,2008,12,0.02,2.34
OTC30,證券類,2008,12,0.07,3.68
T3000,證券上市櫃及金控旗下,2008,12,0.05,4.83
000016,富達證券,2007,12,0.68,24.16
000018,東亞證券,2007,12,,
000019,摩根證券,2007,12,1.46,5.08
000109,駿騰新世紀,2007,12,0.11,5.31
000116,日盛證券,2007,12,0.12,3.91
000136,麥格理資本,2007,12,0.87,32.23
000140,蘇皇證券,2007,12,0.22,197.03
000144,美林證券,2007,12,,
000147,台灣摩根士丹,2007,12,0.33,83.76
000148,美商高盛,2007,12,0.72,19.13
000152,瑞士信貸,2007,12,0.43,540.94
000153,德意志證券,2007,12,0.85,357.6
000156,港商野村,2007,12,0.43,182
000157,香港商法國興業證券,2007,12,0.3,"1,833.69"
000159,花旗環球證券,2007,12,,
000165,新加坡商瑞銀證券,2007,12,0.81,364.69
000218,亞東證券,2007,12,0.13,89.24
000230,花旗證券,2007,12,0.04,983.01
000511,富隆證券,2007,12,0.24,56.79
000532,高橋證券,2007,12,0.26,202.21
000538,第一金證,2007,12,0.17,5.74
000546,寶盛證券,2007,12,0.13,229.06
000560,永興證券,2007,12,0.33,118.32
000566,日進證券,2007,12,0.17,317.66
000569,豐興證券,2007,12,0.13,296.05
000586,盈溢證券,2007,12,0.12,282.42
000587,光隆證券,2007,12,0.18,131.23
000596,日茂證券,2007,12,0.22,155.49
000601,奔亞證券,2007,12,0.09,7.22
000616,中信證券,2007,12,0.09,4.12
000620,長城國際開發,2007,12,0.69,92.49
000621,新百王證券,2007,12,0.07,281.87
000638,光和證券,2007,12,0.35,149.9
000645,永全證券,2007,12,0.24,261.16
000646,大昌證券,2007,12,0.24,55.31
000662,口袋證券,2007,12,0.19,187.84
000695,福勝證券,2007,12,0.2,220.13
000700,兆豐證券,2007,12,0.07,0.66
000702,信富資產管理,2007,12,0.17,729.73
000707,豐農證券,2007,12,0.18,345.31
000708,石橋證券,2007,12,0.4,189.49
000712,台安證券,2007,12,0.17,225.71
000767,金港證券,2007,12,0.2,223.68
000775,北城證券,2007,12,0.3,0
000778,富星資產管理,2007,12,0.3,190.5
000779,國票證券,2007,12,0.12,17.83
000790,豐德證券,2007,12,0.14,137.66
000815,台新證券,2007,12,0.09,296.08
000838,安泰證券,2007,12,0.24,270.65
000844,摩根大通,2007,12,0.36,410.48
000849,京城證券,2007,12,0.13,293.87
000852,中農證券,2007,12,0.11,326.81
000856,新光證券,2007,12,0.15,16.55
000866,萬通投資,2007,12,0.11,173.27
000871,陽信證券,2007,12,0.59,128.27
000877,大鼎證券,2007,12,0.19,104.65
000884,玉山證券,2007,12,0.13,9.69
000885,鑫豐證券,2007,12,0.2,16.07
000888,國泰證券,2007,12,0.09,672.04
000889,大和國泰,2007,12,0.21,2.33
000890,法銀巴黎證券,2007,12,0.66,349.55
000896,香港上海匯豐,2007,12,0.15,840.13
000930,華南永昌證券,2007,12,0.16,44.63
000960,富邦證券,2007,12,0.16,9.75
000980,元大證券,2007,12,0.29,31.26
0009A0,永豐金證券,2007,12,0.15,26.25
002011,愛德盟期貨,2007,12,0.33,16.41
002081,華大期貨,2007,12,0.16,0
010002,環華證金,2007,12,0.05,6.9
021011,國泰期貨,2007,12,0.03,"1,109.46"
021021,永豐期貨,2007,12,0.11,"1,062.74"
021041,凱基期貨,2007,12,0.11,25.44
021051,國票期貨,2007,12,0.11,0
021071,日盛期貨,2007,12,0.1,"1,228.61"
021141,華南期貨,2007,12,0.1,618.41
021211,台証期貨,2007,12,0.1,495.89
021301,兆豐期貨,2007,12,0.07,0
026000,富邦期貨,2007,12,0.05,122.25
2854,寶來證,2007,12,0.11,10.01
2855,統一證,2007,12,0.12,28.5
2856,元富證,2007,12,0.07,11.85
28888,福記企管,2007,12,0.06,0
28891,安泰證金,2007,12,0.04,0
30138,里昂證券,2007,12,1.05,343.54
30154,雷曼兄弟,2007,12,0.42,2.94
30197,富通證券,2007,12,0.1,0
30198,花旗美邦,2007,12,0.64,"2,097.47"
30518,太平洋證券,2007,12,0.05,65.86
30550,豐銀證券,2007,12,0.09,79.69
30666,和興證券,2007,12,0.17,280.32
30753,富順證券,2007,12,0.22,248.82
30769,金興證券,2007,12,0.14,145.68
30869,新壽證券,2007,12,0.05,6.67
30874,昇豐證券,2007,12,0.02,1.86
30880,鼎富證券,2007,12,0.29,134.23
30999,美商美林證券台灣,2007,12,0.56,219.32
31635,美商曼氏期貨,2007,12,0.21,0
31832,聯貿期貨,2007,12,0.04,0
31867,大華期貨,2007,12,0.07,66.87
31872,元大期貨,2007,12,0.16,990.06
5833,元大證金,2007,12,0.07,0
5864,致和證,2007,12,0.08,76.53
5866,統一期,2007,12,0.1,0
5867,康和期,2007,12,0.14,613.75
5869,元富期,2007,12,0.09,190.66
6003,大華證券,2007,12,0.03,7.77
6005,群益證,2007,12,0.11,6.25
6008,凱基證,2007,12,0.14,20.52
6010,台証證券,2007,12,0.13,21.13
6012,金鼎證,2007,12,0.1,41.44
6015,宏遠證,2007,12,0.12,8.11
6016,康和證,2007,12,0.14,4.07
6020,大展證,2007,12,0.1,3.78
6021,美好證,2007,12,0.1,15.46
6022,大眾證,2007,12,0.12,21.95
6023,元大期,2007,12,0.12,"8,266.27"
6024,群益期,2007,12,0.1,367.74
6026,福邦證,2007,12,0,0.03
6027,德信,2007,12,0.13,18.97
M3000,証券,2007,12,0.1,11.13
OTC30,證券類,2007,12,0.13,11.65
T3000,證券上市櫃及金控旗下,2007,12,0.11,11.19
000016,富達證券,2006,12,0.52,35.15
000019,摩根證券,2006,12,0.97,3.65
000109,駿騰新世紀,2006,12,0.06,1.94
000116,日盛證券,2006,12,0.08,3.4
000136,麥格理資本,2006,12,0.78,129.51
000140,蘇皇證券,2006,12,0.38,230.24
000147,台灣摩根士丹,2006,12,,
000148,美商高盛,2006,12,0.71,14.74
000152,瑞士信貸,2006,12,0.46,251.18
000153,德意志證券,2006,12,0.83,217.41
000156,港商野村,2006,12,0.39,144.11
000157,香港商法國興業證券,2006,12,0.33,281.34
000165,新加坡商瑞銀證券,2006,12,,
000218,亞東證券,2006,12,0.1,83.57
000230,花旗證券,2006,12,0.02,816.29
000511,富隆證券,2006,12,0.32,53.36
000532,高橋證券,2006,12,0.19,117.26
000538,第一金證,2006,12,0.11,2.87
000546,寶盛證券,2006,12,0.1,144.58
000560,永興證券,2006,12,0.26,68.81
000566,日進證券,2006,12,0.13,166.74
000569,豐興證券,2006,12,0.09,174.25
000586,盈溢證券,2006,12,0.09,170.29
000587,光隆證券,2006,12,0.13,81.64
000596,日茂證券,2006,12,0.16,88.93
000601,奔亞證券,2006,12,0.21,34.95
000616,中信證券,2006,12,0.05,0.59
000620,長城國際開發,2006,12,0.49,99.13
000621,新百王證券,2006,12,0.05,160.78
000638,光和證券,2006,12,0.21,123.95
000645,永全證券,2006,12,0.17,150.01
000646,大昌證券,2006,12,0.32,118.43
000662,口袋證券,2006,12,0.16,114.04
000695,福勝證券,2006,12,0.14,134.27
000700,兆豐證券,2006,12,0.08,0.96
000702,信富資產管理,2006,12,0.12,0
000707,豐農證券,2006,12,0.12,131.27
000708,石橋證券,2006,12,0.23,73.41
000712,台安證券,2006,12,0.12,158.69
000736,日陞證券,2006,12,0.14,130.83
000767,金港證券,2006,12,0.17,141.85
000775,北城證券,2006,12,0.21,0
000778,富星資產管理,2006,12,0.21,101.41
000779,國票證券,2006,12,0.12,11.32
000790,豐德證券,2006,12,0.12,95.24
000815,台新證券,2006,12,0.07,142.09
000838,安泰證券,2006,12,0.18,169.04
000844,摩根大通,2006,12,0.45,331.03
000849,京城證券,2006,12,0.07,146.93
000852,中農證券,2006,12,0.08,159.1
000856,新光證券,2006,12,0.12,22.52
000866,萬通投資,2006,12,0.07,118.17
000871,陽信證券,2006,12,0.35,129.86
000877,大鼎證券,2006,12,0.17,37.38
000884,玉山證券,2006,12,0.08,6.74
000885,鑫豐證券,2006,12,0.21,17.52
000888,國泰證券,2006,12,0.09,477.42
000889,大和國泰,2006,12,0.19,2.7
000890,法銀巴黎證券,2006,12,0.57,205.87
000896,香港上海匯豐,2006,12,,
000930,華南永昌證券,2006,12,0.15,81.64
000960,富邦證券,2006,12,0.14,7.58
000980,元大證券,2006,12,0.13,11.05
0009A0,永豐金證券,2006,12,0.1,23.1
002011,愛德盟期貨,2006,12,0.16,11.41
002081,華大期貨,2006,12,0.16,0
010002,環華證金,2006,12,0.03,1.03
021011,國泰期貨,2006,12,0.05,"1,237.86"
021021,永豐期貨,2006,12,0.12,870.17
021041,凱基期貨,2006,12,0.12,14.24
021051,國票期貨,2006,12,0.09,257.72
021071,日盛期貨,2006,12,0.12,"1,529.69"
021141,華南期貨,2006,12,0.11,577.23
021151,新竹期貨,2006,12,0.1,0
021211,台証期貨,2006,12,0.13,668.27
021301,兆豐期貨,2006,12,0.12,181.34
026000,富邦期貨,2006,12,0.07,134.6
2854,寶來證,2006,12,0.11,10.52
2855,統一證,2006,12,0.12,11.48
2856,元富證,2006,12,0.07,13.91
28888,福記企管,2006,12,0.05,0
28891,安泰證金,2006,12,0.03,0
30138,里昂證券,2006,12,1.01,213.29
30154,雷曼兄弟,2006,12,0.7,4.39
30197,富通證券,2006,12,0.47,11.84
30198,花旗美邦,2006,12,0.52,"1,015.31"
30518,太平洋證券,2006,12,0.04,38.02
30550,豐銀證券,2006,12,0.28,543.08
30666,和興證券,2006,12,0.13,179.66
30753,富順證券,2006,12,0.17,146.61
30769,金興證券,2006,12,0.12,79.24
30869,新壽證券,2006,12,0.12,13.74
30874,昇豐證券,2006,12,0.08,4.86
30880,鼎富證券,2006,12,0.25,83.07
30999,美商美林證券台灣,2006,12,0.53,83.62
31635,美商曼氏期貨,2006,12,0.22,0
31688,復華期貨,2006,12,0.12,623.93
31832,聯貿期貨,2006,12,0.07,0
31838,福邦期貨,2006,12,0.08,0
31867,大華期貨,2006,12,0.07,280.69
31872,元大期貨,2006,12,0.13,"3,388.92"
31880,金鼎期貨,2006,12,0,0
5833,元大證金,2006,12,0.05,0
5864,致和證,2006,12,0.3,403.38
5866,統一期,2006,12,0.13,0
5867,康和期,2006,12,0.12,644.17
5869,元富期,2006,12,0.11,403.25
6003,大華證券,2006,12,0.08,16.59
6004,元京證,2006,12,0.11,9.77
6005,群益證,2006,12,0.09,9.26
6008,凱基證,2006,12,0.12,11.45
6010,台証證券,2006,12,0.13,6.25
6012,金鼎證,2006,12,0.08,22.43
6015,宏遠證,2006,12,0.09,14.66
6016,康和證,2006,12,0.11,2.54
6020,大展證,2006,12,0.09,3
6021,美好證,2006,12,0.1,10.54
6022,大眾證,2006,12,0.1,8.76
6023,元大期,2006,12,0.17,"27,534.31"
6024,群益期,2006,12,0.1,314.73
6026,福邦證,2006,12,0.18,3.69
6027,德信,2006,12,0.02,8.5
M3000,証券,2006,12,0.1,10.92
OTC30,證券類,2006,12,0.11,7.52
T3000,證券上市櫃及金控旗下,2006,12,0.1,9.26
000016,富達證券,2005,12,0.54,41.19
000019,摩根證券,2005,12,0.63,3.09
000109,駿騰新世紀,2005,12,0.05,1.1
000116,日盛證券,2005,12,0.1,4.46
000136,麥格理資本,2005,12,0.92,172.63
000140,蘇皇證券,2005,12,0.5,295.6
000148,美商高盛,2005,12,0.63,9.68
000152,瑞士信貸,2005,12,0.48,162.1
000153,德意志證券,2005,12,0.82,117.64
000156,港商野村,2005,12,0.61,179.07
000157,香港商法國興業證券,2005,12,0.37,243.81
000218,亞東證券,2005,12,0.07,63.4
000230,花旗證券,2005,12,0.03,0
000511,富隆證券,2005,12,0.13,31.28
000532,高橋證券,2005,12,0.14,102.71
000538,第一金證,2005,12,0.12,2.59
000546,寶盛證券,2005,12,0.07,151.48
000560,永興證券,2005,12,0.2,58.78
000566,日進證券,2005,12,0.1,158.68
000569,豐興證券,2005,12,0.07,161.31
000586,盈溢證券,2005,12,0.06,164.79
000587,光隆證券,2005,12,0.09,62.76
000596,日茂證券,2005,12,0.12,83.2
000601,奔亞證券,2005,12,0.06,1.04
000615,通營證券,2005,12,0.05,93.17
000616,中信證券,2005,12,0.1,1.4
000620,長城國際開發,2005,12,0.4,106.85
000621,新百王證券,2005,12,0.04,183.07
000638,光和證券,2005,12,0.15,163.61
000645,永全證券,2005,12,0.14,164.65
000646,大昌證券,2005,12,0.25,121.78
000662,口袋證券,2005,12,0.11,147.93
000695,福勝證券,2005,12,0.1,135.98
000700,兆豐證券,2005,12,0.08,2.86
000702,信富資產管理,2005,12,0.09,318.88
000707,豐農證券,2005,12,0.08,102.75
000708,石橋證券,2005,12,0.16,85.32
000712,台安證券,2005,12,0.09,114.19
000736,日陞證券,2005,12,0.11,135.65
000767,金港證券,2005,12,0.14,135.41
000775,北城證券,2005,12,0.15,0
000778,富星資產管理,2005,12,0.16,77.87
000779,國票證券,2005,12,0.11,10.98
000790,豐德證券,2005,12,0.11,77.83
000815,台新證券,2005,12,0.06,130.24
000838,安泰證券,2005,12,0.15,159.45
000844,摩根大通,2005,12,0.61,254.42
000849,京城證券,2005,12,0.05,130.95
000852,中農證券,2005,12,0.05,135.15
000856,新光證券,2005,12,0.12,70.29
000866,萬通投資,2005,12,0.05,93.13
000871,陽信證券,2005,12,0.29,93.66
000877,大鼎證券,2005,12,0.18,44.63
000884,玉山證券,2005,12,0.09,9.62
000885,鑫豐證券,2005,12,0.16,18.59
000888,國泰證券,2005,12,0.08,66.82
000889,大和國泰,2005,12,0.22,3.43
000890,法銀巴黎證券,2005,12,0.32,106.79
000930,華南永昌證券,2005,12,0.12,39.48
000960,富邦證券,2005,12,0.1,7.86
000980,元大證券,2005,12,0.07,4.73
0009A0,永豐金證券,2005,12,0.11,22.03
002011,愛德盟期貨,2005,12,0.16,21.37
002081,華大期貨,2005,12,0.09,0
010002,環華證金,2005,12,0.03,1.19
021011,國泰期貨,2005,12,0.07,"4,627.24"
021021,永豐期貨,2005,12,0.13,"1,435.10"
021041,凱基期貨,2005,12,0.13,10.44
021051,國票期貨,2005,12,0.09,107.95
021071,日盛期貨,2005,12,0.11,"2,222.18"
021141,華南期貨,2005,12,0.08,699.75
021151,新竹期貨,2005,12,0.11,0
021211,台証期貨,2005,12,0.14,"4,370.52"
021301,兆豐期貨,2005,12,0.12,182.28
026000,富邦期貨,2005,12,0.11,149.55
2854,寶來證,2005,12,0.09,18.45
2855,統一證,2005,12,0.09,8.53
2856,元富證,2005,12,0.06,14.32
28888,福記企管,2005,12,0.04,0
28891,安泰證金,2005,12,0.03,0
30110,鑫永利,2005,12,0.02,3
30119,第一證券,2005,12,0.04,3.58
30138,里昂證券,2005,12,0.85,124.89
30142,港商匯豐詹金寶證券亞,2005,12,0.17,203.06
30147,摩根士丹利亞,2005,12,0.52,62.22
30154,雷曼兄弟,2005,12,0.48,2.14
30197,富通證券,2005,12,0.79,7.65
30198,花旗美邦,2005,12,0.52,799.7
30518,太平洋證券,2005,12,0.03,32.18
30537,鴻福證券,2005,12,0.12,147.07
30550,豐銀證券,2005,12,0.02,2.55
30666,和興證券,2005,12,0.1,164.95
30752,東勢證券,2005,12,0.11,147.19
30753,富順證券,2005,12,0.13,139.77
30769,金興證券,2005,12,0.08,65.93
30869,新壽證券,2005,12,0.07,4.4
30874,昇豐證券,2005,12,0.02,0.48
30879,網路證券,2005,12,0.41,142.87
30880,鼎富證券,2005,12,0.2,17.13
30996,英商瑞銀證券─台灣分,2005,12,0.53,220.91
30999,美商美林證券台灣,2005,12,0.64,76.46
31635,美商曼氏期貨,2005,12,0.19,0
31688,復華期貨,2005,12,0.12,479.74
31832,聯貿期貨,2005,12,0.15,0
31838,福邦期貨,2005,12,0.1,0
31867,大華期貨,2005,12,0.07,203.09
31872,元大期貨,2005,12,0.12,"2,422.18"
31880,金鼎期貨,2005,12,0.16,640.32
31929,聯邦期貨,2005,12,0.14,41.61
5833,元大證金,2005,12,0.04,0
5864,致和證,2005,12,0.03,50.34
5866,統一期,2005,12,0.12,0
5867,康和期,2005,12,0.13,786.92
5869,元富期,2005,12,0.09,590.53
6003,大華證券,2005,12,0.08,31.2
6004,元京證,2005,12,0.07,5.61
6005,群益證,2005,12,0.08,6.31
6008,凱基證,2005,12,0.07,5.28
6010,台証證券,2005,12,0.1,6.2
6012,金鼎證,2005,12,0.08,17.07
6015,宏遠證,2005,12,0.08,6.11
6016,康和證,2005,12,0.09,2.13
6020,大展證,2005,12,0.09,2
6021,美好證,2005,12,0.09,7.79
6022,大眾證,2005,12,0.07,5.48
6023,元大期,2005,12,0.17,"1,199.19"
6024,群益期,2005,12,0.09,490.42
6026,福邦證,2005,12,0.06,1.95
6027,德信,2005,12,0.06,19.53
60732,大永證券,2005,12,0.25,0
M3000,証券,2005,12,0.08,8.64
OTC30,證券類,2005,12,0.07,4.18
T3000,證券上市櫃及金控旗下,2005,12,0.08,7.62
000019,摩根證券,2004,12,0.85,3.96
000109,駿騰新世紀,2004,12,0.07,1.91
000116,日盛證券,2004,12,0.11,11.86
000136,麥格理資本,2004,12,0.77,267.91
000140,蘇皇證券,2004,12,0.51,402.5
000145,日商野村證券,2004,12,0.84,407.44
000148,美商高盛,2004,12,0.68,8.74
000152,瑞士信貸,2004,12,0.57,272.87
000153,德意志證券,2004,12,1.09,180.55
000156,港商野村,2004,12,,
000157,香港商法國興業證券,2004,12,0.12,"5,840.82"
000218,亞東證券,2004,12,0.1,31.84
000230,花旗證券,2004,12,0.04,0
000511,富隆證券,2004,12,0.19,62.53
000532,高橋證券,2004,12,0.23,205.61
000538,第一金證,2004,12,0.09,3.82
000546,寶盛證券,2004,12,0.1,281.99
000560,永興證券,2004,12,0.31,135.26
000566,日進證券,2004,12,0.14,315.66
000569,豐興證券,2004,12,0.12,332.55
000586,盈溢證券,2004,12,0.09,325.92
000587,光隆證券,2004,12,0.15,144.02
000596,日茂證券,2004,12,0.18,197.69
000601,奔亞證券,2004,12,0.19,3.12
000615,通營證券,2004,12,0.07,192.82
000616,中信證券,2004,12,0.09,7.07
000620,長城國際開發,2004,12,0.11,145.3
000621,新百王證券,2004,12,0.07,258.77
000638,光和證券,2004,12,0.25,346.02
000645,永全證券,2004,12,0.18,356.52
000646,大昌證券,2004,12,0.36,168.79
000662,口袋證券,2004,12,0.11,295.74
000695,福勝證券,2004,12,0.17,375.75
000700,兆豐證券,2004,12,0.06,1.7
000702,信富資產管理,2004,12,0.15,236.44
000707,豐農證券,2004,12,0.14,347.4
000708,石橋證券,2004,12,0.31,286.35
000712,台安證券,2004,12,0.14,255.46
000736,日陞證券,2004,12,0.18,352.24
000767,金港證券,2004,12,0.21,339.52
000775,北城證券,2004,12,0.25,0
000778,富星資產管理,2004,12,0.25,169.1
000779,國票證券,2004,12,0.1,130.79
000790,豐德證券,2004,12,0.18,134.27
000815,台新證券,2004,12,0.09,490.02
000838,安泰證券,2004,12,0.24,325.29
000844,摩根大通,2004,12,0.61,182.76
000849,京城證券,2004,12,0.1,378.22
000852,中農證券,2004,12,0.09,402.36
000856,新光證券,2004,12,0.1,274.52
000866,萬通投資,2004,12,0.08,110.53
000871,陽信證券,2004,12,0.4,146.01
000877,大鼎證券,2004,12,0.36,132.51
000884,玉山證券,2004,12,0.06,5.25
000885,鑫豐證券,2004,12,0.28,58.38
000888,國泰證券,2004,12,,
000889,大和國泰,2004,12,0.15,4.47
000890,法銀巴黎證券,2004,12,,
000930,華南永昌證券,2004,12,0.15,21.04
000960,富邦證券,2004,12,0.12,10.49
000980,元大證券,2004,12,0.11,8.07
0009A0,永豐金證券,2004,12,0.1,24.78
002011,愛德盟期貨,2004,12,0.17,37.09
002081,華大期貨,2004,12,0.13,0
010002,環華證金,2004,12,0.04,
021011,國泰期貨,2004,12,0.08,0
021021,永豐期貨,2004,12,0.13,"4,587.19"
021041,凱基期貨,2004,12,0.17,11.85
021051,國票期貨,2004,12,0.14,268.15
021071,日盛期貨,2004,12,0.11,"1,322.92"
021141,華南期貨,2004,12,0.1,492.34
021151,新竹期貨,2004,12,0.08,0
021211,台証期貨,2004,12,0.15,"2,844.76"
021301,兆豐期貨,2004,12,0.13,0
026000,富邦期貨,2004,12,0.12,183.35
2854,寶來證,2004,12,0.12,39.78
2855,統一證,2004,12,0.11,69.44
2856,元富證,2004,12,0.09,35.72
28888,福記企管,2004,12,0.05,
28891,安泰證金,2004,12,0.03,
30106,遠東證券,2004,12,0.1,0
30110,鑫永利,2004,12,0.09,5.69
30119,第一證券,2004,12,0.08,2
30138,里昂證券,2004,12,1.02,161.64
30142,港商匯豐詹金寶證券亞,2004,12,0.2,906.33
30147,摩根士丹利亞,2004,12,0.59,58.42
30154,雷曼兄弟,2004,12,0.53,1.94
30197,富通證券,2004,12,0.88,4.15
30198,花旗美邦,2004,12,0.76,"1,161.21"
30514,聯合證券,2004,12,0.15,291.44
30518,太平洋證券,2004,12,0.03,13.52
30537,鴻福證券,2004,12,0.18,324.22
30550,豐銀證券,2004,12,0.04,8.19
30660,大府城證券,2004,12,0.47,137.49
30666,和興證券,2004,12,0.15,362.3
30752,東勢證券,2004,12,0.16,353.55
30753,富順證券,2004,12,0.21,325.92
30769,金興證券,2004,12,0.14,184.04
30808,大興證券,2004,12,0.34,256.89
30869,新壽證券,2004,12,0.04,1.29
30874,昇豐證券,2004,12,0.04,0.97
30876,和通證券,2004,12,0.08,13.37
30879,網路證券,2004,12,0.5,222.68
30880,鼎富證券,2004,12,0.25,25.91
30996,英商瑞銀證券─台灣分,2004,12,0.71,319.75
30999,美商美林證券台灣,2004,12,0.91,312.22
31635,美商曼氏期貨,2004,12,0.23,0
31688,復華期貨,2004,12,0.12,689.83
31832,聯貿期貨,2004,12,0.15,0
31838,福邦期貨,2004,12,0.11,0
31844,如意期貨,2004,12,0.28,222.87
31867,大華期貨,2004,12,0.09,229.82
31872,元大期貨,2004,12,0.14,"1,718.20"
31880,金鼎期貨,2004,12,0.16,"1,074.86"
31929,聯邦期貨,2004,12,0.14,94.08
5833,元大證金,2004,12,0.03,
5864,致和證,2004,12,0.19,480.01
5866,統一期,2004,12,0.16,0
5867,康和期,2004,12,0.18,877.31
5869,元富期,2004,12,0.13,"3,069.45"
6003,大華證券,2004,12,0.07,49.79
6004,元京證,2004,12,0.09,7.48
6005,群益證,2004,12,0.1,8.24
6008,凱基證,2004,12,0.09,2.48
6010,台証證券,2004,12,0.14,40.65
6012,金鼎證,2004,12,0.11,35.06
6015,宏遠證,2004,12,0.03,1.68
6016,康和證,2004,12,0.13,5.28
6020,大展證,2004,12,0.1,2.54
6021,美好證,2004,12,0.09,10.55
6022,大眾證,2004,12,0.12,30
6023,元大期,2004,12,0.22,794.83
6024,群益期,2004,12,0.13,963.45
6026,福邦證,2004,12,0.04,4.56
6027,德信,2004,12,0.1,17.75
60732,大永證券,2004,12,0.34,0
B00076,兆豐投顧,2004,12,,
M3000,証券,2004,12,0.1,16.61
OTC30,證券類,2004,12,0.1,3.39
T3000,證券上市櫃及金控旗下,2004,12,0.1,9.45
000019,摩根證券,2003,12,0.43,6.99
000109,駿騰新世紀,2003,12,0.09,8.7
000116,日盛證券,2003,12,0.08,0
000136,麥格理資本,2003,12,0.67,270.37
000140,蘇皇證券,2003,12,0.38,435.75
000145,日商野村證券,2003,12,0.9,0
000148,美商高盛,2003,12,0.8,8
000152,瑞士信貸,2003,12,0.58,685.74
000153,德意志證券,2003,12,0.94,223.11
000157,香港商法國興業證券,2003,12,,
000218,亞東證券,2003,12,0.12,33.38
000230,花旗證券,2003,12,0.03,0
000511,富隆證券,2003,12,0.12,15.4
000532,高橋證券,2003,12,0.2,206.31
000538,第一金證,2003,12,0.09,11.41
000546,寶盛證券,2003,12,0.11,401.08
000560,永興證券,2003,12,0.28,134.29
000566,日進證券,2003,12,0.13,348.64
000569,豐興證券,2003,12,0.1,312.91
000586,盈溢證券,2003,12,0.08,357.29
000587,光隆證券,2003,12,0.13,139.56
000596,日茂證券,2003,12,0.17,208.66
000601,奔亞證券,2003,12,0.13,14.03
000615,通營證券,2003,12,0.07,219.72
000616,中信證券,2003,12,0.1,5.27
000620,長城國際開發,2003,12,0.11,190.29
000621,新百王證券,2003,12,0.07,231.48
000638,光和證券,2003,12,0.21,332.68
000645,永全證券,2003,12,0.17,446.51
000646,大昌證券,2003,12,0.31,174.04
000662,口袋證券,2003,12,0.1,264.07
000695,福勝證券,2003,12,0.15,407.63
000700,兆豐證券,2003,12,0.11,2.9
000702,信富資產管理,2003,12,0.13,380.3
000707,豐農證券,2003,12,0.12,475.5
000708,石橋證券,2003,12,0.34,403.52
000712,台安證券,2003,12,0.12,399.49
000736,日陞證券,2003,12,0.18,424.61
000767,金港證券,2003,12,0.16,332.43
000775,北城證券,2003,12,0.23,0
000778,富星資產管理,2003,12,0.22,244.17
000779,國票證券,2003,12,0.1,160.2
000790,豐德證券,2003,12,0.15,112.47
000815,台新證券,2003,12,0.08,431.39
000838,安泰證券,2003,12,0.21,344.15
000844,摩根大通,2003,12,0.47,28.93
000849,京城證券,2003,12,0.1,330.93
000852,中農證券,2003,12,0.06,422.68
000856,新光證券,2003,12,0.09,461.86
000866,萬通投資,2003,12,0.07,53.83
000871,陽信證券,2003,12,0.41,182.37
000877,大鼎證券,2003,12,0.39,120.12
000884,玉山證券,2003,12,0.05,6.04
000885,鑫豐證券,2003,12,0.24,98.16
000889,大和國泰,2003,12,0.1,4.16
000930,華南永昌證券,2003,12,0.13,16.39
000960,富邦證券,2003,12,0.1,9.92
000980,元大證券,2003,12,0.13,13.96
0009A0,永豐金證券,2003,12,0.13,36.32
002011,愛德盟期貨,2003,12,0.21,44.21
002081,華大期貨,2003,12,0.11,0
010002,環華證金,2003,12,0.05,
021011,國泰期貨,2003,12,0.05,"21,066.91"
021021,永豐期貨,2003,12,0.17,"2,073.79"
021041,凱基期貨,2003,12,0.17,16
021051,國票期貨,2003,12,0.15,0
021071,日盛期貨,2003,12,0.13,"1,311.49"
021141,華南期貨,2003,12,0.09,320.91
021151,新竹期貨,2003,12,0.12,0
021211,台証期貨,2003,12,0.15,"4,096.26"
021301,兆豐期貨,2003,12,0.17,0
026000,富邦期貨,2003,12,0.16,294.73
2854,寶來證,2003,12,0.11,43.29
2855,統一證,2003,12,0.1,53.28
2856,元富證,2003,12,0.09,21.96
28888,福記企管,2003,12,0.05,
28891,安泰證金,2003,12,0.04,
30106,遠東證券,2003,12,0.12,0
30110,鑫永利,2003,12,0.1,5.72
30119,第一證券,2003,12,0.12,1.57
30138,里昂證券,2003,12,1.11,281.74
30142,港商匯豐詹金寶證券亞,2003,12,0.45,822.47
30147,摩根士丹利亞,2003,12,0.63,321.04
30154,雷曼兄弟,2003,12,,
30197,富通證券,2003,12,1.16,2.74
30198,花旗美邦,2003,12,0.85,"1,653.51"
30514,聯合證券,2003,12,0.14,321.76
30518,太平洋證券,2003,12,0.05,10.57
30537,鴻福證券,2003,12,0.18,302.18
30550,豐銀證券,2003,12,0.09,135.74
30588,富鴻證券,2003,12,0.05,0
30598,廣明證券,2003,12,0.12,215.22
30660,大府城證券,2003,12,0.48,109.84
30666,和興證券,2003,12,0.15,421.28
30696,誠泰證券,2003,12,0.24,451.49
30752,東勢證券,2003,12,0.13,375.55
30753,富順證券,2003,12,0.21,426.5
30769,金興證券,2003,12,0.12,195.95
30808,大興證券,2003,12,0.31,244.91
